Cetirizine 2018-12-01~2019-01-01.txt_201693 case: 2
Power words: ['never', 'without']
original:  i've always taken zyrtec (or specifically the generic cetirizine) without any noticeable side effects i've never taken claritin though so i can't really compare them unfortunately
Cetirizine 2018-12-01~2019-01-01.txt_201697 case: 2
Power words: ['live', 'die']
original:  i live on zyrtec )nstill shaping behaviors young to reliable tasks (for later)nand rewards are importantnstudies show play after desired response seals the deal (brain wise) more than any food good luck on your choice of caninen(stay away from brach breeds)
Cetirizine 2018-12-01~2019-01-01.txt_201697 case: 2
Power words: ['live', 'die']
original:  i live on zyrtec )nstill shaping behaviors young to reliable tasks (for later)nand rewards are importantnstudies show play after desired response seals the deal (brain wise) more than any food good luck on your choice of caninen(stay away from brach breeds)
Cetirizine 2018-12-01~2019-01-01.txt_201710 case: 2
Power words: ['never', 'fuck']
original:  i took a zyrtec this morning and my allergies are still acting up as per usual no matter what i do the fucking things never seem to dissipate
Cetirizine 2018-12-01~2019-01-01.txt_201710 case: 2
Power words: ['never', 'fuck']
original:  i took a zyrtec this morning and my allergies are still acting up as per usual no matter what i do the fucking things never seem to dissipate
Cetirizine 2018-12-01~2019-01-01.txt_201799 case: 2
Power words: ['kill', 'fuck']
original:  udcudfbmy allergies are killing me (and i)nmust be congested i cannot breathe (cannot breathe)nthereus no zyrtec flonase emadinenso i am resiiiiiiignednto sneezing all the fucking timeudcudfbnnudeudduddudeuddude
Cetirizine 2018-12-01~2019-01-01.txt_201799 case: 2
Power words: ['kill', 'fuck']
original:  udcudfbmy allergies are killing me (and i)nmust be congested i cannot breathe (cannot breathe)nthereus no zyrtec flonase emadinenso i am resiiiiiiignednto sneezing all the fucking timeudcudfbnnudeudduddudeuddude
Cetirizine 2018-12-01~2019-01-01.txt_201805 case: 2
Power words: ['never', 'sleep']
original:  nope i canut remember ever taking a sleeping pill in my life i have been on meds that had drowsiness as a side effect like nyquil for example or zyrtec but never sleeping pills
Cetirizine 2018-12-01~2019-01-01.txt_201805 case: 2
Power words: ['never', 'sleep']
original:  nope i canut remember ever taking a sleeping pill in my life i have been on meds that had drowsiness as a side effect like nyquil for example or zyrtec but never sleeping pills
Cetirizine 2018-12-01~2019-01-01.txt_201907 case: 2
Power words: ['dead', 'without']
original:  not to be dramatic but i would like to thank the sweet creators of zyrtec allergy relief because without it i'd be dead rn
Cetirizine 2018-12-01~2019-01-01.txt_201907 case: 2
Power words: ['dead', 'without']
original:  not to be dramatic but i would like to thank the sweet creators of zyrtec allergy relief because without it i'd be dead rn
Cetirizine 2018-12-01~2019-01-01.txt_201932 case: 2
Power words: ['end', 'plan']
original:  zyrtec and tylenol and cancelled plans with the babe meeehhhhgdbendj i feel like my head is in a fish bowl
Cetirizine 2018-12-01~2019-01-01.txt_201932 case: 2
Power words: ['end', 'plan']
original:  zyrtec and tylenol and cancelled plans with the babe meeehhhhgdbendj i feel like my head is in a fish bowl
Cetirizine 2019-01-01~2019-02-01.txt_202156 case: 2
Power words: ['end', 'waste']
original:  hey sanofi xyzal is a great product itus one of the only otc drugs that actually helps with my allergies but why all the excess packaging?? if you didnut spend so much on waste maybeu 
Cetirizine 2019-01-01~2019-02-01.txt_202156 case: 2
Power words: ['end', 'waste']
original:  hey sanofi xyzal is a great product itus one of the only otc drugs that actually helps with my allergies but why all the excess packaging?? if you didnut spend so much on waste maybeu 
Cetirizine 2019-01-01~2019-02-01.txt_202218 case: 2
Power words: ['sleep', 'die']
original:  hope inosine amp; ldn both help as for the zyrtec studies show it does cause drowsiness in  of the population  sounds like you are in that group one solution is to take it at bedtime  that's what i do then the worst of the sleepiness is while you're asleep
Cetirizine 2019-01-01~2019-02-01.txt_202218 case: 2
Power words: ['sleep', 'die']
original:  hope inosine amp; ldn both help as for the zyrtec studies show it does cause drowsiness in  of the population  sounds like you are in that group one solution is to take it at bedtime  that's what i do then the worst of the sleepiness is while you're asleep
Cetirizine 2019-01-01~2019-02-01.txt_202243 case: 2
Power words: ['never', 'fuck']
original:  i'll say blessyou whenever someone sneezes once maybe twicennthird sneeze i'm like you wana zyrtec?nnafter that i'm like you shoulda stayed the fuck homeuddudcafubuddude
Cetirizine 2019-01-01~2019-02-01.txt_202243 case: 2
Power words: ['never', 'fuck']
original:  i'll say blessyou whenever someone sneezes once maybe twicennthird sneeze i'm like you wana zyrtec?nnafter that i'm like you shoulda stayed the fuck homeuddudcafubuddude
Cetirizine 2019-01-01~2019-02-01.txt_202277 case: 2
Power words: ['never', 'live']
original:  so i never had allergies until i moved to texas but it wasn't the itchy throat puffy eye runny nose kind nothing in colorado now in wa i have the puffyrunny nose and this is bullshit it laughed at my zyrtec i'm not even sick and i feel like shit how do people live like this? 
Cetirizine 2019-01-01~2019-02-01.txt_202277 case: 2
Power words: ['never', 'live']
original:  so i never had allergies until i moved to texas but it wasn't the itchy throat puffy eye runny nose kind nothing in colorado now in wa i have the puffyrunny nose and this is bullshit it laughed at my zyrtec i'm not even sick and i feel like shit how do people live like this? 
Cetirizine 2019-01-01~2019-02-01.txt_202338 case: 2
Power words: ['live', 'goodby']
original:  so basically ium dying and have permanently puffy eyes and a runny nose and when i wake up my bottle of off brand zyrtec stares at me amp; mocks me amp; i canut do anything but live in misery  ium being dramatic but also feel like crap so thx amp; goodbye
Cetirizine 2019-01-01~2019-02-01.txt_202338 case: 2
Power words: ['live', 'goodby']
original:  so basically ium dying and have permanently puffy eyes and a runny nose and when i wake up my bottle of off brand zyrtec stares at me amp; mocks me amp; i canut do anything but live in misery  ium being dramatic but also feel like crap so thx amp; goodbye
Cetirizine 2019-01-01~2019-02-01.txt_202529 case: 2
Power words: ['end', 'die']
original:  my aunt has convinced my mom that i need to take zyrtec everyday so i donut end up on steroids amp; die
Cetirizine 2019-01-01~2019-02-01.txt_202529 case: 2
Power words: ['end', 'die']
original:  my aunt has convinced my mom that i need to take zyrtec everyday so i donut end up on steroids amp; die
Cetirizine 2019-01-01~2019-02-01.txt_202563 case: 2
Power words: ['kill', 'sleep']
original:  before i go to bed every night i gotta take allergy meds (zyrtec if im tired benadryl if i think iull need help falling asleep) because my allergies get bold while im asleep and painkillers so i donut have a headache when i wake up
Cetirizine 2019-01-01~2019-02-01.txt_202563 case: 2
Power words: ['kill', 'sleep']
original:  before i go to bed every night i gotta take allergy meds (zyrtec if im tired benadryl if i think iull need help falling asleep) because my allergies get bold while im asleep and painkillers so i donut have a headache when i wake up
Cetirizine 2019-01-01~2019-02-01.txt_202565 case: 2
Power words: ['end', 'sleep']
original:  i rarely take meds for a cold but i rcvd advice from friends and took them what iuve learned isnnzyrtec is the equivalent of heroine and youull sleep like youure in a comannmucinex will dry you out to the point where you canut breathe and feel like youure gonna suffocate
Cetirizine 2019-01-01~2019-02-01.txt_202565 case: 2
Power words: ['end', 'sleep']
original:  i rarely take meds for a cold but i rcvd advice from friends and took them what iuve learned isnnzyrtec is the equivalent of heroine and youull sleep like youure in a comannmucinex will dry you out to the point where you canut breathe and feel like youure gonna suffocate
Cetirizine 2019-01-01~2019-02-01.txt_202592 case: 2
Power words: ['end', 'sleep']
original:  honestly what i need in my life right now is to spend an hour playing with kittens followed by a sanitation shower  zyrtec  inhalers  allergy shots and just sleep until july catlady badday allergies sos
Cetirizine 2019-01-01~2019-02-01.txt_202592 case: 2
Power words: ['end', 'sleep']
original:  honestly what i need in my life right now is to spend an hour playing with kittens followed by a sanitation shower  zyrtec  inhalers  allergy shots and just sleep until july catlady badday allergies sos
Cetirizine 2019-01-01~2019-02-01.txt_202685 case: 2
Power words: ['dead', 'without']
original:  i've been taking zyrtec almost all my life so far because i have extreme allergies without it would that sorta thing cause chronic fatigue dr fiora?? i feel dead 
Cetirizine 2019-01-01~2019-02-01.txt_202685 case: 2
Power words: ['dead', 'without']
original:  i've been taking zyrtec almost all my life so far because i have extreme allergies without it would that sorta thing cause chronic fatigue dr fiora?? i feel dead 
Cetirizine 2019-01-01~2019-02-01.txt_202733 case: 2
Power words: ['without', 'plan']
original:  yeah i know about zyrtec i went  times in a row without bone pain and then had it on the th time i am just sick of taking more meds i already take a bucket every day and have for over a year i should be getting a stem cell transplant in a month or two
Cetirizine 2019-01-01~2019-02-01.txt_202733 case: 2
Power words: ['without', 'plan']
original:  yeah i know about zyrtec i went  times in a row without bone pain and then had it on the th time i am just sick of taking more meds i already take a bucket every day and have for over a year i should be getting a stem cell transplant in a month or two
Cetirizine 2019-01-01~2019-02-01.txt_202774 case: 2
Power words: ['sleep', 'without']
original:  sons nthe same effect happens to us with claritin and zyrtec the only antihistamines we can take without negative mental health issues are really glucorticoids (not sure on spelling) like flonase benadryl causes sleepiness and loopiness for us but not depression
Cetirizine 2019-01-01~2019-02-01.txt_202774 case: 2
Power words: ['sleep', 'without']
original:  sons nthe same effect happens to us with claritin and zyrtec the only antihistamines we can take without negative mental health issues are really glucorticoids (not sure on spelling) like flonase benadryl causes sleepiness and loopiness for us but not depression
Cetirizine 2019-01-01~2019-02-01.txt_202810 case: 2
Power words: ['end', 'live']
original:  i'm highly allergic to cats yet a crazy cat lady lives in my house someone send zyrtec asap
Cetirizine 2019-01-01~2019-02-01.txt_202810 case: 2
Power words: ['end', 'live']
original:  i'm highly allergic to cats yet a crazy cat lady lives in my house someone send zyrtec asap
Cetirizine 2019-01-01~2019-02-01.txt_202860 case: 2
Power words: ['end', 'die']
original:  the highest dose of zyrtec studied in healthy patients was  times the recommended daily  dose and exhibited no cardiotoxicity
Cetirizine 2019-01-01~2019-02-01.txt_202860 case: 2
Power words: ['end', 'die']
original:  the highest dose of zyrtec studied in healthy patients was  times the recommended daily  dose and exhibited no cardiotoxicity
Cetirizine 2019-01-01~2019-02-01.txt_202940 case: 2
Power words: ['end', 'never']
original:  no way  but highly recommend you take zyrtec this happened to me for about a month allergist never figured it out it was possibly some medication but after a month it never happened again i still take the medication
Cetirizine 2019-01-01~2019-02-01.txt_202940 case: 2
Power words: ['end', 'never']
original:  no way  but highly recommend you take zyrtec this happened to me for about a month allergist never figured it out it was possibly some medication but after a month it never happened again i still take the medication
Cetirizine 2019-01-01~2019-02-01.txt_202980 case: 2
Power words: ['end', 'hang']
original:  i'm from here i recommend keeping windows closed air purifiers in the bedrooms change your big air conditioner filter often and zyrtec  some other allergy medication that works when you are outside a lot
Cetirizine 2019-01-01~2019-02-01.txt_202980 case: 2
Power words: ['end', 'hang']
original:  i'm from here i recommend keeping windows closed air purifiers in the bedrooms change your big air conditioner filter often and zyrtec  some other allergy medication that works when you are outside a lot
Cetirizine 2019-01-01~2019-02-01.txt_203189 case: 2
Power words: ['sleep', 'fuck']
original:  man fuck the bullshit im finna take a zyrtec and a shot of jameson so i can go to sleep before  am
Cetirizine 2019-01-01~2019-02-01.txt_203189 case: 2
Power words: ['sleep', 'fuck']
original:  man fuck the bullshit im finna take a zyrtec and a shot of jameson so i can go to sleep before  am
Cetirizine 2019-01-01~2019-02-01.txt_203226 case: 2
Power words: ['end', 'die']
original:  anyone else feel nonhuman until hot water w fresh ginger coffee and a zyrtec? where are my people who get this? after that itus like boom carpe diem but that is real feeling so much love on day  of  sending it all to you uddudefudcudffbuddudcuddude0euufe0f
Cetirizine 2019-01-01~2019-02-01.txt_203226 case: 2
Power words: ['end', 'die']
original:  anyone else feel nonhuman until hot water w fresh ginger coffee and a zyrtec? where are my people who get this? after that itus like boom carpe diem but that is real feeling so much love on day  of  sending it all to you uddudefudcudffbuddudcuddude0euufe0f
Cetirizine 2019-02-01~2019-03-01.txt_203262 case: 2
Power words: ['end', 'without']
original:  thank you amy reynolds for the tremendous amount of work you did on my house it is difficult to keep up since i'm so severely allergic to dust and the outside pollen farmlife where would i be without my xyzal 
Cetirizine 2019-02-01~2019-03-01.txt_203262 case: 2
Power words: ['end', 'without']
original:  thank you amy reynolds for the tremendous amount of work you did on my house it is difficult to keep up since i'm so severely allergic to dust and the outside pollen farmlife where would i be without my xyzal 
Cetirizine 2019-02-01~2019-03-01.txt_203320 case: 2
Power words: ['end', 'hang']
original:  nad finds chattem has reasonable basis for claims that xyzal allergy  hr is ucnearly half the sizeud of zyrtecud but recommended change to disclosuren
Cetirizine 2019-02-01~2019-03-01.txt_203320 case: 2
Power words: ['end', 'hang']
original:  nad finds chattem has reasonable basis for claims that xyzal allergy  hr is ucnearly half the sizeud of zyrtecud but recommended change to disclosuren
Cetirizine 2019-02-01~2019-03-01.txt_203415 case: 2
Power words: ['live', 'without']
original:  thought my allergies were doing good but only a few days without xyzal (hasn't been delivered because of the weather) and i'm back to allergic conjunctivitis and swelling everywhere
Cetirizine 2019-02-01~2019-03-01.txt_203415 case: 2
Power words: ['live', 'without']
original:  thought my allergies were doing good but only a few days without xyzal (hasn't been delivered because of the weather) and i'm back to allergic conjunctivitis and swelling everywhere
Cetirizine 2019-02-01~2019-03-01.txt_203587 case: 2
Power words: ['sleep', 'die']
original:  and none of the usual remedies are working now i'm just washing zyrtec down with wine and hoping to sleep thru spring 
Cetirizine 2019-02-01~2019-03-01.txt_203587 case: 2
Power words: ['sleep', 'die']
original:  and none of the usual remedies are working now i'm just washing zyrtec down with wine and hoping to sleep thru spring 
Cetirizine 2019-02-01~2019-03-01.txt_203636 case: 2
Power words: ['end', 'live']
original:  screw that just download the zyrtec i live in the allergy capitol of theudcudf0eamp; after yrs of spendin a fortune trying figure out my allergies i gave up i take  zyrtec every morn sudafed xs a dayamp; flonase xs a dayall low dosehaven't had an attack in yrsuddudcd
Cetirizine 2019-02-01~2019-03-01.txt_203636 case: 2
Power words: ['end', 'live']
original:  screw that just download the zyrtec i live in the allergy capitol of theudcudf0eamp; after yrs of spendin a fortune trying figure out my allergies i gave up i take  zyrtec every morn sudafed xs a dayamp; flonase xs a dayall low dosehaven't had an attack in yrsuddudcd
Cetirizine 2019-02-01~2019-03-01.txt_204020 case: 2
Power words: ['living', 'plan']
original:  living in a zyrtec d haze perfect for an airplane nap uddude becausetexas 
Cetirizine 2019-02-01~2019-03-01.txt_204020 case: 2
Power words: ['living', 'plan']
original:  living in a zyrtec d haze perfect for an airplane nap uddude becausetexas 
Cetirizine 2019-02-01~2019-03-01.txt_204070 case: 2
Power words: ['end', 'hang']
original:  nad finds chattem has reasonable basis for claims that xyzal allergy  hr is ucnearly half the sizeud of zyrtecud but recommended change to disclosuren
Cetirizine 2019-02-01~2019-03-01.txt_204070 case: 2
Power words: ['end', 'hang']
original:  nad finds chattem has reasonable basis for claims that xyzal allergy  hr is ucnearly half the sizeud of zyrtecud but recommended change to disclosuren
Cetirizine 2019-02-01~2019-03-01.txt_204093 case: 2
Power words: ['never', 'hang']
original:  this guy at the store sneezed and heus all sniffin like uci forgot to take my zyrtec this morningud n i explained to him i use to have horrible allergies but after detoxin i never got them again i thought it was just something i had to ucdealud with no i changed my eating habits
Cetirizine 2019-02-01~2019-03-01.txt_204093 case: 2
Power words: ['never', 'hang']
original:  this guy at the store sneezed and heus all sniffin like uci forgot to take my zyrtec this morningud n i explained to him i use to have horrible allergies but after detoxin i never got them again i thought it was just something i had to ucdealud with no i changed my eating habits
Cetirizine 2019-02-01~2019-03-01.txt_204097 case: 2
Power words: ['end', 'fuck']
original:  i had that reaction a while backi was using the dove one i thought was good for sensitive skin (spoiler a fuckton of people are allergic to that)nnthe cerave body wash is pretty legit thonnzyrtec up friend feel better
Cetirizine 2019-02-01~2019-03-01.txt_204097 case: 2
Power words: ['end', 'fuck']
original:  i had that reaction a while backi was using the dove one i thought was good for sensitive skin (spoiler a fuckton of people are allergic to that)nnthe cerave body wash is pretty legit thonnzyrtec up friend feel better
Cetirizine 2019-02-01~2019-03-01.txt_204126 case: 2
Power words: ['end', 'die']
original:  you can become dependent on zyrtec and have itchy withdrawals from the allergy drug zyrtech is not addictive but the bodies histamine receptors can become accustomed to always having it present  and itchy anxious withdrawals are 'absolute hell'  butu  
Cetirizine 2019-02-01~2019-03-01.txt_204126 case: 2
Power words: ['end', 'die']
original:  you can become dependent on zyrtec and have itchy withdrawals from the allergy drug zyrtech is not addictive but the bodies histamine receptors can become accustomed to always having it present  and itchy anxious withdrawals are 'absolute hell'  butu  
Cetirizine 2019-02-01~2019-03-01.txt_204177 case: 2
Power words: ['sleep', 'without']
original:  same i have four now had two then allegra or zyrtec or fexofenadine ( canut remember the brand name) might work better than benadryl without the sleepy side affects i am impressed with how much the allergen febreeze helps the situation
Cetirizine 2019-02-01~2019-03-01.txt_204177 case: 2
Power words: ['sleep', 'without']
original:  same i have four now had two then allegra or zyrtec or fexofenadine ( canut remember the brand name) might work better than benadryl without the sleepy side affects i am impressed with how much the allergen febreeze helps the situation
Cetirizine 2019-02-01~2019-03-01.txt_204275 case: 2
Power words: ['never', 'fuck']
original:  today i learned never go to heb on valentines before taking your allergy med and i also learned taking mg of zyrtec against pollen can cause a fucking disaster hay fever sucks ass big time
Cetirizine 2019-02-01~2019-03-01.txt_204275 case: 2
Power words: ['never', 'fuck']
original:  today i learned never go to heb on valentines before taking your allergy med and i also learned taking mg of zyrtec against pollen can cause a fucking disaster hay fever sucks ass big time
Cetirizine 2019-02-01~2019-03-01.txt_204341 case: 2
Power words: ['never', 'fuck']
original:  swear i will never miss another dose of zyrtec this weather be having me all fucked up
Cetirizine 2019-02-01~2019-03-01.txt_204341 case: 2
Power words: ['never', 'fuck']
original:  swear i will never miss another dose of zyrtec this weather be having me all fucked up
Cetirizine 2019-02-01~2019-03-01.txt_204429 case: 2
Power words: ['sleep', 'plan']
original:  on this week's intelligent medicine radio show  sleep paralysis explained plus zyrtec withdrawal symptoms keep allergy sufferers hooked; fda warns breast implants linked to unusual type of lymphoma; antidepressants uniformly cause weight gain 
Cetirizine 2019-02-01~2019-03-01.txt_204429 case: 2
Power words: ['sleep', 'plan']
original:  on this week's intelligent medicine radio show  sleep paralysis explained plus zyrtec withdrawal symptoms keep allergy sufferers hooked; fda warns breast implants linked to unusual type of lymphoma; antidepressants uniformly cause weight gain 
Cetirizine 2019-02-01~2019-03-01.txt_204444 case: 2
Power words: ['sleep', 'fuck']
original:  if i took a zyrtec already yuall think  advilus will fuck with it? bc i canut sleep for shit
Cetirizine 2019-02-01~2019-03-01.txt_204444 case: 2
Power words: ['sleep', 'fuck']
original:  if i took a zyrtec already yuall think  advilus will fuck with it? bc i canut sleep for shit
Cetirizine 2019-02-01~2019-03-01.txt_204467 case: 2
Power words: ['sleep', 'fuck']
original:  i should go to sleep but somehow  despite the zyrtec  i'm awake again for the first time all day i swear to fuck i took it too late again ;_;
Cetirizine 2019-02-01~2019-03-01.txt_204467 case: 2
Power words: ['sleep', 'fuck']
original:  i should go to sleep but somehow  despite the zyrtec  i'm awake again for the first time all day i swear to fuck i took it too late again ;_;
Cetirizine 2019-02-01~2019-03-01.txt_204469 case: 2
Power words: ['kill', 'sleep']
original:  i'm taking zyrtec again tonight press f for respect so i don't sleep my entire last day off before workmagedon (mtthfsatsun) it's the only thing to kill my damn allergies so my nose doesn't run so bad it's everywhere and i don't sneeze my brain out
Cetirizine 2019-02-01~2019-03-01.txt_204469 case: 2
Power words: ['kill', 'sleep']
original:  i'm taking zyrtec again tonight press f for respect so i don't sleep my entire last day off before workmagedon (mtthfsatsun) it's the only thing to kill my damn allergies so my nose doesn't run so bad it's everywhere and i don't sneeze my brain out
Cetirizine 2019-02-01~2019-03-01.txt_204506 case: 2
Power words: ['note', 'never']
original:  okay making a note never start zyrtec ududcudffc 
Cetirizine 2019-02-01~2019-03-01.txt_204506 case: 2
Power words: ['note', 'never']
original:  okay making a note never start zyrtec ududcudffc 
Cetirizine 2019-02-01~2019-03-01.txt_204558 case: 2
Power words: ['live', 'plan']
original:  hi ium also very allergic to cats and live with one and a good daily plan is  zyrtec in the morning with nose spray eye drops at about noon and benadryl at night wash your face morning afternoon and night vacuum often put pillowcase in plastic bag when not using it
Cetirizine 2019-02-01~2019-03-01.txt_204558 case: 2
Power words: ['live', 'plan']
original:  hi ium also very allergic to cats and live with one and a good daily plan is  zyrtec in the morning with nose spray eye drops at about noon and benadryl at night wash your face morning afternoon and night vacuum often put pillowcase in plastic bag when not using it
Cetirizine 2019-02-01~2019-03-01.txt_204819 case: 2
Power words: ['end', 'fuck']
original:  ugh fucking hives thankfully i don't deal with them too much mostly on my forearmshands if i play rough with a friend's dog i probably take zyrtec a few times a week tho for eyessinus stuff
Cetirizine 2019-02-01~2019-03-01.txt_204819 case: 2
Power words: ['end', 'fuck']
original:  ugh fucking hives thankfully i don't deal with them too much mostly on my forearmshands if i play rough with a friend's dog i probably take zyrtec a few times a week tho for eyessinus stuff
Cetirizine 2019-02-01~2019-03-01.txt_204883 case: 2
Power words: ['fuck', 'hang']
original:  and here is reply no refund after the  spent to ride with them and my extra cost to usenan extra zyrtecnmy nasal spraynmy emergency inhalernmy prophylactic migraine medsnnwhy do i even fucking bother when nothing will change? (sry deleted to add photo bc it broke) 
Cetirizine 2019-02-01~2019-03-01.txt_204883 case: 2
Power words: ['fuck', 'hang']
original:  and here is reply no refund after the  spent to ride with them and my extra cost to usenan extra zyrtecnmy nasal spraynmy emergency inhalernmy prophylactic migraine medsnnwhy do i even fucking bother when nothing will change? (sry deleted to add photo bc it broke) 
Cetirizine 2019-03-01~2019-04-01.txt_204934 case: 2
Power words: ['end', 'sleep']
original:  trevor's mom was recommending xyzal and said they have a  pills for  on their website right now she said it makes you sleepy but you dont wake up drowsy
Cetirizine 2019-03-01~2019-04-01.txt_204934 case: 2
Power words: ['end', 'sleep']
original:  trevor's mom was recommending xyzal and said they have a  pills for  on their website right now she said it makes you sleepy but you dont wake up drowsy
Cetirizine 2019-03-01~2019-04-01.txt_204948 case: 2
Power words: ['sleep', 'without']
original:  then why am i in a small coma if i take zyrtec or xyzal? legit sleep  hours a day and tired the  ium awake ium not trying to be snarky i just need relief from the weapons grade pollen in the pnw without needing to hibernate during the few months we have sun
Cetirizine 2019-03-01~2019-04-01.txt_204948 case: 2
Power words: ['sleep', 'without']
original:  then why am i in a small coma if i take zyrtec or xyzal? legit sleep  hours a day and tired the  ium awake ium not trying to be snarky i just need relief from the weapons grade pollen in the pnw without needing to hibernate during the few months we have sun
Cetirizine 2019-03-01~2019-04-01.txt_204974 case: 2
Power words: ['end', 'die']
original:  hello in clinical studies  of those who took xyzal experienced drowsiness while that's a small percentage it is recommended that while taking xyzal you avoid alcohol sedatives and tranquilizers to minimize the risk of unwanted drowsiness
Cetirizine 2019-03-01~2019-04-01.txt_204974 case: 2
Power words: ['end', 'die']
original:  hello in clinical studies  of those who took xyzal experienced drowsiness while that's a small percentage it is recommended that while taking xyzal you avoid alcohol sedatives and tranquilizers to minimize the risk of unwanted drowsiness
Cetirizine 2019-03-01~2019-04-01.txt_205001 case: 2
Power words: ['live', 'sleep']
original:  fortunately the xyzal ium using seems to be keeping the live oak at bay chlorpheniramine is my fallback though itus getting harder to find diphenhydramine is last resort it messes with my sleep
Cetirizine 2019-03-01~2019-04-01.txt_205001 case: 2
Power words: ['live', 'sleep']
original:  fortunately the xyzal ium using seems to be keeping the live oak at bay chlorpheniramine is my fallback though itus getting harder to find diphenhydramine is last resort it messes with my sleep
Cetirizine 2019-03-01~2019-04-01.txt_205114 case: 2
Power words: ['kill', 'never']
original:  any pain killer makes my dreams crazy  hence why even after knee surgery i never took them ( percocet )  i am allergic to some allergy meds  they make my hands itch lol  so i take xyzal  instead of the claratins etc  i have no doubt weird dreams are a direct side effect 
Cetirizine 2019-03-01~2019-04-01.txt_205114 case: 2
Power words: ['kill', 'never']
original:  any pain killer makes my dreams crazy  hence why even after knee surgery i never took them ( percocet )  i am allergic to some allergy meds  they make my hands itch lol  so i take xyzal  instead of the claratins etc  i have no doubt weird dreams are a direct side effect 
Cetirizine 2019-03-01~2019-04-01.txt_205126 case: 2
Power words: ['end', 'live']
original:  don't use those cus those have steroids bilastine or xyzal are safe for liver  can use everyday etc xyzal is recommended for nighttime though trust me lol i took it everyday for almost  years
Cetirizine 2019-03-01~2019-04-01.txt_205126 case: 2
Power words: ['end', 'live']
original:  don't use those cus those have steroids bilastine or xyzal are safe for liver  can use everyday etc xyzal is recommended for nighttime though trust me lol i took it everyday for almost  years
Cetirizine 2019-03-01~2019-04-01.txt_205349 case: 2
Power words: ['sleep', 'fuck']
original:  i dont need zyrtec to knock the fuck out lol sleepybitch
Cetirizine 2019-03-01~2019-04-01.txt_205349 case: 2
Power words: ['sleep', 'fuck']
original:  i dont need zyrtec to knock the fuck out lol sleepybitch
Cetirizine 2019-03-01~2019-04-01.txt_205391 case: 2
Power words: ['live', 'sleep']
original:  when you live the allergy life itus trial amp; error to find the right drug benedryl knocks me out zyrtec works perfectly claritin makes me sleepy amp; allegra only last an hour
Cetirizine 2019-03-01~2019-04-01.txt_205391 case: 2
Power words: ['live', 'sleep']
original:  when you live the allergy life itus trial amp; error to find the right drug benedryl knocks me out zyrtec works perfectly claritin makes me sleepy amp; allegra only last an hour
Cetirizine 2019-03-01~2019-04-01.txt_205501 case: 2
Power words: ['never', 'sleep']
original:  zyrtec has never made me sleepy thatus why i prefer it over benadryl hmmm
Cetirizine 2019-03-01~2019-04-01.txt_205501 case: 2
Power words: ['never', 'sleep']
original:  zyrtec has never made me sleepy thatus why i prefer it over benadryl hmmm
Cetirizine 2019-03-01~2019-04-01.txt_205570 case: 2
Power words: ['live', 'sleep']
original:  i didn't have any problems with zyrtec for years til one day i was driving to work and came close to sleeping at the wheel luckily it was only  min away from where i live and no traffic at all
Cetirizine 2019-03-01~2019-04-01.txt_205570 case: 2
Power words: ['live', 'sleep']
original:  i didn't have any problems with zyrtec for years til one day i was driving to work and came close to sleeping at the wheel luckily it was only  min away from where i live and no traffic at all
Cetirizine 2019-03-01~2019-04-01.txt_205581 case: 2
Power words: ['end', 'sleep']
original:  zyrtec can make you sleepy at recommended doses if you want real nondrowsy you should try allegra
Cetirizine 2019-03-01~2019-04-01.txt_205581 case: 2
Power words: ['end', 'sleep']
original:  zyrtec can make you sleepy at recommended doses if you want real nondrowsy you should try allegra
Cetirizine 2019-03-01~2019-04-01.txt_205619 case: 2
Power words: ['never', 'sleep']
original:  my allergies have had me on a zyrtec for life always sleepy never sniffly uddude
Cetirizine 2019-03-01~2019-04-01.txt_205619 case: 2
Power words: ['never', 'sleep']
original:  my allergies have had me on a zyrtec for life always sleepy never sniffly uddude
Cetirizine 2019-03-01~2019-04-01.txt_205627 case: 2
Power words: ['note', 'end']
original:  in college i once had a zyrtec bender blacked out for four days and woke up in a tub of ice in oaxaca with a note pinned to my chest telling me one of my kidneys had been removed be careful
Cetirizine 2019-03-01~2019-04-01.txt_205627 case: 2
Power words: ['note', 'end']
original:  in college i once had a zyrtec bender blacked out for four days and woke up in a tub of ice in oaxaca with a note pinned to my chest telling me one of my kidneys had been removed be careful
Cetirizine 2019-03-01~2019-04-01.txt_205784 case: 2
Power words: ['live', 'hang']
original:  ok so zyrtec is the only allergy pill that works for me but knocks me on my ass and i wake up with a medication hangover the next morningnand yes pnw is bad for allergies i lived there for years and was getting  allergy shots a week bc ium allergic to everything but
Cetirizine 2019-03-01~2019-04-01.txt_205784 case: 2
Power words: ['live', 'hang']
original:  ok so zyrtec is the only allergy pill that works for me but knocks me on my ass and i wake up with a medication hangover the next morningnand yes pnw is bad for allergies i lived there for years and was getting  allergy shots a week bc ium allergic to everything but
Cetirizine 2019-03-01~2019-04-01.txt_205819 case: 2
Power words: ['sleep', 'without']
original:  then why am i in a small coma if i take zyrtec or xyzal? legit sleep  hours a day and tired the  ium awake ium not trying to be snarky i just need relief from the weapons grade pollen in the pnw without needing to hibernate during the few months we have sun
Cetirizine 2019-03-01~2019-04-01.txt_205819 case: 2
Power words: ['sleep', 'without']
