new_num_id,concept_id,brand_name,ingredient_num,ingredient,ingredient_1,atc code,atc_level
208112,40167643,Ionosol-MB,2,lactate,,A09AA04,5th level
208113,40167643,Ionosol-MB,3,magnesium chloride,,A12CC01,5th level
208111,40167643,Ionosol-MB,1,glucose,,B05CX01,5th level
195239,40152707,Ionosol-T,2,potassium chloride,,A12BA01,5th level
195238,40152707,Ionosol-T,1,glucose,,B05CX01,5th level
195240,40152707,Ionosol-T,3,potassium lactate,,B05XA15,5th level
240178,40239836,Iosat,1,potassium iodide,,R05CA02,5th level
89105,40046084,Iotussin D Liquid,2,pseudoephedrine,,R01BA02,5th level
89104,40046084,Iotussin D Liquid,1,hydrocodone,,R05DA03,5th level
167749,40132656,Iplex,1,mecasermin rinfabate,,H01AC05,5th level
215965,40220368,Iprivask,1,desirudin,,B01AE01,5th level
81292,40039158,Ircon,1,ferrous fumarate,,B03AA02,5th level
166678,40131880,Ircon-FA,1,ferrous fumarate,,B03AA02,5th level
166679,40131880,Ircon-FA,2,folic acid,,B03BB01,5th level
278860,46233913,Irenka,1,duloxetine,,N06AX21,5th level
103783,40059617,Iressa,1,gefitinib,,L01XE02,5th level
192592,40150111,Irofol,1,ferrous fumarate,,B03AA02,5th level
192593,40150111,Irofol,2,folic acid,,B03BB01,5th level
189043,40147807,Iron Sol,1,ferrous sulfate,,B03AA07,5th level
101263,40056540,Ironmar,1,ferrous sulfate,,B03AA07,5th level
53237,40012901,Irospan,2,ferrous sulfate,,B03AA07,5th level
53236,40012901,Irospan,1,ascorbic acid,,G01AD03,5th level
238436,40238754,Irospan Tablet,2,biotin,,A11HA05,5th level
238437,40238754,Irospan Tablet,3,ferrous bisglycinate,,B03AX00,3rd level
238435,40238754,Irospan Tablet,1,ascorbic acid,,G01AD03,5th level
72976,40032115,Isclofen,1,diclofenac,,D11AX18,5th level
17578,1718278,Isentress,1,raltegravir,raltegravir,J05AX08,5th level
99037,40054191,Isisfen,1,ibuprofen,,C01EB16,5th level
87571,40044760,Ismelin,1,guanethidine,,C02CC02,5th level
170059,40133990,Ismo,1,isosorbide,isosorbide　dinitrate,C01DA08,5th level
169870,40133960,Ismo Retard,1,isosorbide,isosorbide　dinitrate,C01DA08,5th level
96412,40052466,Ismotic PB,1,isosorbide,,C01DA08,5th level
40743,40004057,Iso-Acetazone,3,isometheptene,,A03AX10,5th level
40741,40004057,Iso-Acetazone,1,acetaminophen,paracetamol,N02BE01,5th level
40742,40004057,Iso-Acetazone,2,dichloralphenazone,,N05CC04,5th level
215482,40184753,IsoDitrate,1,isosorbide dinitrate,,C01DA08,5th level
95509,40051788,Isocard,1,isosorbide dinitrate,,C01DA08,5th level
40258,40004021,Isocet,1,acetaminophen,paracetamol,N02BE01,5th level
40259,40004021,Isocet,2,butalbital,combinations of barbiturates,N05CB01,5th level
40260,40004021,Isocet,3,caffeine,,N06BC01,5th level
95404,40051779,Isochron,1,isosorbide dinitrate,,C01DA08,5th level
40764,40004058,Isocom,3,isometheptene,,A03AX10,5th level
40762,40004058,Isocom,1,acetaminophen,paracetamol,N02BE01,5th level
40763,40004058,Isocom,2,dichloralphenazone,,N05CC04,5th level
54559,40015017,Isodettes,1,benzocaine,,C05AD03,5th level
95467,40051784,Isoket,1,isosorbide dinitrate,,C01DA08,5th level
95299,40051773,Isoket Retard,1,isosorbide dinitrate,,C01DA08,5th level
52837,40012633,Isollyl,1,aspirin,acetylsalicylic acid,B01AC06,5th level
52838,40012633,Isollyl,2,butalbital,combinations of barbiturates,N05CB01,5th level
52839,40012633,Isollyl,3,caffeine,,N06BC01,5th level
195219,40152703,Isolyte H,3,potassium chloride,,A12BA01,5th level
195218,40152703,Isolyte H,2,magnesium chloride,,A12CC01,5th level
195217,40152703,Isolyte H,1,glucose,,B05CX01,5th level
193748,40151199,Isolyte M,2,glucose,,B05CX01,5th level
193747,40151199,Isolyte M,1,dibasic potassium phosphate,,B05XA00,4th level
193749,40151199,Isolyte M,3,sodium acetate,,B05XA08,5th level
193728,40151197,Isolyte P,3,magnesium chloride,,A12CC01,5th level
193727,40151197,Isolyte P,2,glucose,,B05CX01,5th level
193726,40151197,Isolyte P,1,dibasic potassium phosphate,,B05XA00,4th level
195008,40152086,Isolyte S,2,potassium chloride,,A12BA01,5th level
195007,40152086,Isolyte S,1,magnesium chloride,,A12CC01,5th level
195009,40152086,Isolyte S,3,potassium phosphate,,B05XA06,5th level
244485,40243917,Isolyte S in 5 % Dextrose,3,potassium chloride,,A12BA01,5th level
244484,40243917,Isolyte S in 5 % Dextrose,2,magnesium chloride,,A12CC01,5th level
244483,40243917,Isolyte S in 5 % Dextrose,1,glucose,,B05CX01,5th level
76882,40035355,Isomide CR,1,disopyramide,,C01BA03,5th level
167771,40132662,IsonaRif,2,rifampin,rifampicin,J04AB02,5th level
167770,40132662,IsonaRif,1,isoniazid,,J04AC01,5th level
136207,40088091,Isoptin,1,verapamil,,C08DA01,5th level
177850,40140273,Isordil,1,isosorbide dinitrate,,C01DA08,5th level
95320,40051774,Isordil Tembids,1,isosorbide dinitrate,,C01DA08,5th level
201958,40158192,Isotrate,1,isosorbide,isosorbide　dinitrate,C01DA08,5th level
169891,40133965,Isotrate ER,1,isosorbide,isosorbide　dinitrate,C01DA08,5th level
104140,40059911,Isovex,1,ethaverine,,C08XX00,2nd level
22618,35603597,Istodax,1,romidepsin,,L01XX39,5th level
36121,37499323,Isturisa,1,osilodrostat,,H02CA02,5th level
22135,35603336,Isuprel,1,isoproterenol,isoprenaline,R03CB01,5th level
67159,40027336,Ivax brand of clozapine,1,clozapine,,N05AH02,5th level
30115,36249890,Ivercare,1,ivermectin,,D11AX22,5th level
274093,45775431,Iverchoice,1,ivermectin,,D11AX22,5th level
274009,45775417,Ivercide,1,ivermectin,,D11AX22,5th level
213634,40174845,Ivermax,1,ivermectin,,D11AX22,5th level
213320,40174187,Ivermax Plus,2,ivermectin,,D11AX22,5th level
219430,40222761,Ivomec,1,ivermectin,,D11AX22,5th level
205172,40163589,Ivomec Plus,2,ivermectin,,D11AX22,5th level
284173,46287535,Ixinity,1,factor ix,coagulation　factor ix,B02BD04,5th level
192152,40149759,J-Cof DHC,2,dihydrocodeine,,N02AA08,5th level
192153,40149759,J-Cof DHC,3,pseudoephedrine,,R01BA02,5th level
192151,40149759,J-Cof DHC,1,brompheniramine,,R06AB01,5th level
192550,40150024,J-Max DHC,1,dihydrocodeine,,N02AA08,5th level
192551,40150024,J-Max DHC,2,guaifenesin,,R05CA03,5th level
17200,1594762,Jadenu,1,deferasirox,,V03AC03,5th level
245176,40244486,Jakafi,1,ruxolitinib,,L01XE18,5th level
10921,1510586,Jakemans,1,menthol,,D04AX,5th level
219389,40222571,Jalyn,2,tamsulosin,,G04CA02,5th level
219388,40222571,Jalyn,1,dutasteride,,G04CB02,5th level
141625,40093134,Jantoven,1,warfarin,,B01AA03,5th level
187006,40146999,Janumet,1,metformin,,A10BA02,5th level
187007,40146999,Janumet,2,sitagliptin,,A10BH01,5th level
173083,40136770,Januvia,1,sitagliptin,,A10BH01,5th level
272917,45774757,Jardiance,1,empagliflozin,,A10BK03,5th level
11383,1510992,Jatenzo,1,testosterone,,G03BA03,5th level
201918,40158103,JayCof-HC,3,pseudoephedrine,,R01BA02,5th level
201917,40158103,JayCof-HC,2,hydrocodone,,R05DA03,5th level
201916,40158103,JayCof-HC,1,chlorpheniramine,chlorphenamine,R06AB04,5th level
29801,36249792,Jentadueto,2,metformin,,A10BA02,5th level
29800,36249792,Jentadueto,1,linagliptin,,A10BH05,5th level
96370,40052459,Jeridin,1,isosorbide dinitrate,,C01DA08,5th level
276823,45892283,Jet-Alert,1,caffeine,,N06BC01,5th level
28351,35606432,Jetrea,1,ocriplasmin,,S01XA22,5th level
9745,1366473,Jeuveau,1,botulinum toxin type a,botulinum toxin,M03AX01,5th level
241270,40240726,Jevantique,1,ethinyl estradiol,ethinylestradiol,G03CA01,5th level
241271,40240726,Jevantique,2,norethindrone,norethisterone　,G03DC02　,5th level
17221,1718066,Jevtana,1,cabazitaxel,,L01CD04,5th level
235222,40236168,Jinteli,1,ethinyl estradiol,ethinylestradiol,G03CA01,5th level
235223,40236168,Jinteli,2,norethindrone,norethisterone　,G03DC02　,5th level
19468,35200423,Jivi,1,damoctocog alfa pegol,coagulation factor viii　,B02BD02,5th level
190,790104,Jornay,1,methylphenidate,,N06BA04,5th level
1324,793031,Juluca,1,dolutegravir,,J05AR21,5th level
98491,40054154,Junifen,1,ibuprofen,,C01EB16,5th level
121465,40074862,Just One Per Day,1,phenylpropanolamine,,R01BA01,5th level
244085,40243624,Juvisync,2,sitagliptin,,A10BH01,5th level
244084,40243624,Juvisync,1,simvastatin,,C10AA01,5th level
260086,43013133,Juxtapid,1,lomitapide,,C10AX12,5th level
10438,1510262,Jynarque,1,tolvaptan,,C03XA01,5th level
32005,37003263,Jynneos,1,vaccinia virus,,J07BX00,4th level
122095,40075731,K Norm,1,potassium chloride,,A12BA01,5th level
272119,44818086,K Plus Care ET,1,potassium bicarbonate,,B05XA00,4th level
118651,40073009,K Tan,1,phenylephrine,,C01CA06,5th level
118652,40073009,K Tan,2,pyrilamine,mepyramine,R06AC01,5th level
152293,40108484,K+ Care ET,1,citric acid,,A09AB04,5th level
152294,40108484,K+ Care ET,2,potassium bicarbonate,,B05XA00,4th level
122158,40075736,K-10,1,potassium chloride,,A12BA01,5th level
122179,40075737,K-8,1,potassium chloride,,A12BA01,5th level
145153,40097619,K-C Suspension,1,bismuth subcarbonate,,A02BX00,4th level
145155,40097619,K-C Suspension,3,pectin,,A07BC01,5th level
145154,40097619,K-C Suspension,2,kaolin,,A07BC02,5th level
122221,40075739,K-Dur,1,potassium chloride,,A12BA01,5th level
122200,40075738,K-Dur 20,1,potassium chloride,,A12BA01,5th level
271888,44818027,K-Lyte,1,potassium bicarbonate,,B05XA00,4th level
271615,44817902,K-Lyte Cl,1,potassium chloride,,A12BA01,5th level
143494,40095637,K-Pec,1,attapulgite,,A07BC04,5th level
143515,40095638,K-Pek,1,attapulgite,,A07BC04,5th level
37486,40000756,K-Pek II,1,loperamide,,A07DA03,5th level
239611,40239328,K-Phos,1,potassium phosphate,,B05XA06,5th level
169702,40133818,K-Phos M.F.,1,potassium phosphate,,B05XA06,5th level
252106,42706981,K-Phos Neutral,1,potassium phosphate,,B05XA06,5th level
169723,40133819,K-Phos No 2,1,potassium phosphate,,B05XA06,5th level
122242,40075740,K-Tab,1,potassium chloride,,A12BA01,5th level
98071,40053255,K-Vescent,1,potassium bicarbonate,,B05XA00,4th level
280540,46275186,KADCYLA,1,trastuzumab,,L01XC03,5th level
252610,42707118,KBrovet,1,potassium bromide,,A12BA00,4th level
62079,40021726,KG-Dal HD,3,phenylephrine,,C01CA06,5th level
62078,40021726,KG-Dal HD,2,hydrocodone,,R05DA03,5th level
62077,40021726,KG-Dal HD,1,chlorpheniramine,chlorphenamine,R06AB04,5th level
186062,40146299,KG-Fed,2,pseudoephedrine,,R01BA02,5th level
186061,40146299,KG-Fed,1,codeine,,R05DA04,5th level
70710,40029506,KG-Fed Expectorant,3,pseudoephedrine,,R01BA02,5th level
70709,40029506,KG-Fed Expectorant,2,guaifenesin,,R05CA03,5th level
70708,40029506,KG-Fed Expectorant,1,codeine,,R05DA04,5th level
226339,40229925,KG-Hist D,1,pheniramine,,D04AA16,5th level
226340,40229925,KG-Hist D,2,phenylpropanolamine,,R01BA01,5th level
226341,40229925,KG-Hist D,3,phenyltoloxamine,,R06XX00,2nd level
85284,40043652,KG-Tuss HD,3,pseudoephedrine,,R01BA02,5th level
85282,40043652,KG-Tuss HD,1,guaifenesin,,R05CA03,5th level
85283,40043652,KG-Tuss HD,2,hydrocodone,,R05DA03,5th level
62499,40021754,KG-Tussin,3,pseudoephedrine,,R01BA02,5th level
62498,40021754,KG-Tussin,2,hydrocodone,,R05DA03,5th level
62497,40021754,KG-Tussin,1,chlorpheniramine,chlorphenamine,R06AB04,5th level
188938,40147776,KGS HC,1,guaiacolsulfonate,,R05CA09,5th level
188939,40147776,KGS HC,2,hydrocodone,,R05DA03,5th level
78898,40037079,KIE,1,ephedrine,,C01CA26,5th level
78899,40037079,KIE,2,potassium iodide,,R05CA02,5th level
143536,40095639,Ka-Pec,1,attapulgite,,A07BC04,5th level
143557,40095640,Ka-Pek,1,attapulgite,,A07BC04,5th level
98302,40053915,Kabiglobulin,1,immunoglobulin g,,J06BA02,5th level
127156,40079394,Kabikinase,1,streptokinase,,B01AD01,5th level
105001,40061538,Kadian,1,morphine,,N02AA01,5th level
279637,46234186,Kalbitor,1,ecallantide,,B06AC03,5th level
203239,40160001,Kaletra,1,lopinavir,,J05AR10,5th level
249460,42705871,Kalydeco,1,ivacaftor,,R07AX02,5th level
8422,1360971,Kanjinti,1,trastuzumab,,L01XC03,5th level
98197,40053578,Kannasyn,1,kanamycin,,A07AA08,5th level
98218,40053579,Kantrex,1,kanamycin,,A07AA08,5th level
24319,35604501,Kanuma,1,sebelipase alfa,,A16AB14,5th level
37591,40000764,Kao-Paverin,1,loperamide,,A07DA03,5th level
143578,40095641,Kao-Pulgite,1,attapulgite,,A07BC04,5th level
145174,40097620,Kao-Spen,1,bismuth subcarbonate,,A02BX00,4th level
145176,40097620,Kao-Spen,3,pectin,,A07BC01,5th level
145175,40097620,Kao-Spen,2,kaolin,,A07BC02,5th level
122620,40076088,Kaochlor,1,potassium chloride,,A12BA01,5th level
122599,40076087,Kaochlor S-F,1,potassium chloride,,A12BA01,5th level
98261,40053600,Kaodene NN Suspension,2,pectin,,A07BC01,5th level
98260,40053600,Kaodene NN Suspension,1,kaolin,,A07BC02,5th level
123397,40076923,Kaon,1,potassium gluconate,,A12BA05,5th level
122263,40075741,Kaon-CI,1,potassium chloride,,A12BA01,5th level
201475,40157589,Kaon-Cl,1,potassium chloride,,A12BA01,5th level
37612,40000765,Kaopectate,1,attapulgite,,A07BC04,5th level
171298,40134932,Kaopectate 1-D,1,loperamide,,A07DA03,5th level
143599,40095644,Kaopectate Child,1,attapulgite,,A07BC04,5th level
172831,40136555,Kaopectate Stool Softener,1,docusate,docusate　sodium,A06AA02,5th level
143620,40095646,Kaopek,1,attapulgite,,A07BC04,5th level
177514,40140120,Kapectolin,1,bismuth subcarbonate,,A02BX00,4th level
177516,40140120,Kapectolin,3,pectin,,A07BC01,5th level
177515,40140120,Kapectolin,2,kaolin,,A07BC02,5th level
60166,40020857,Kaplon,1,captopril,,C09AA01,5th level
11110,1510720,Kapspargo,1,metoprolol,,C07AB02,5th level
223714,40227882,Kapvay,1,clonidine,,C02AC01,5th level
129403,40081728,Karidium,1,sodium fluoride,,A01AA01,5th level
78604,40036830,Kasof,1,docusate,docusate　sodium,A06AA02,5th level
9367,1361522,Katerzia,1,amlodipine,,C08CA01,5th level
122641,40076091,Kay Ciel,1,potassium chloride,,A12BA01,5th level
33979,37497965,Kayexalate,1,sodium polystyrene sulfonate,polystyrene sulfonate,V03AE01,5th level
260528,43013887,Kazano,2,metformin,,A10BA02,5th level
260527,43013887,Kazano,1,alogliptin,,A10BH04,5th level
20812,35602742,Kcentra,1,factor ix,coagulation　factor ix,B02BD04,5th level
20813,35602742,Kcentra,2,factor vii,coagulation factor　vii,B02BD05,5th level
20814,35602742,Kcentra,3,factor x,coagulation　factor x,B02BD13,5th level
27742,35606131,Kedbumin,1,albumin human,albumin,B05AA01,5th level
1744,793257,Kedrab,1,"rabies immune globulin, human",rabies immunoglobulin,J06BB05,5th level
57373,40018028,Keep Alert,1,caffeine,,N06BC01,5th level
64156,40024096,Kefadol,1,cefamandole,,J01DC03,5th level
60775,40021305,Keflex,1,cephalexin,cefalexin,J01DB01,5th level
61006,40021361,Keflin,1,cephalothin,cephalothin sodium,J01DB03,5th level
60943,40021315,Keftab,1,cephalexin,cefalexin,J01DB01,5th level
64009,40024035,Keftid,1,cefaclor,,J01DC04,5th level
81523,40039503,Kelferon,1,ferrous glycine sulfate,,B03AA01,5th level
73774,40032470,Kelocyanor,1,dicobalt edetate,,V03AB03,5th level
121654,40075035,Kemadrin,1,procyclidine,,N04AA04,5th level
63295,40023480,Kemicetine,1,chloramphenicol,,D06AX02,5th level
172579,40136307,Kemstro,1,baclofen,,M03BX01,5th level
231694,40234097,Ken-Jec,1,triamcinolone,,A01AC01,5th level
231715,40234098,Kenaject,1,triamcinolone,,A01AC01,5th level
85,789934,Kenalog,1,triamcinolone,,A01AC01,5th level
281548,46275683,Kengreal,1,cangrelor,,B01AC25,5th level
89545,40046619,Kentace,1,haloperidol,,N05AD01,5th level
77155,40035691,Kentiazem,1,diltiazem,,C05AE03,5th level
126778,40078733,Kentovace,1,prazosin,,C02CA01,5th level
24067,35604342,Kepivance,1,palifermin,,V03AF08,5th level
96538,40052546,Keppra,1,levetiracetam,,N03AX14,5th level
58906,40019430,Kerlone,1,betaxolol,,C07AB05,5th level
31312,37002548,Kesimpta,1,ofatumumab,,L01XC10,5th level
98344,40054004,Kestrone 5,1,estrone,,G03CA07,5th level
168022,40132857,Keta-Thesia,1,ketamine,,N01AX03,5th level
263635,43532004,Ketacine,1,ketamine,,N01AX03,5th level
168043,40132858,Ketaflo,1,ketamine,,N01AX03,5th level
260275,43013695,Ketaject,1,ketamine,,N01AX03,5th level
98365,40054022,Ketalar,1,ketamine,,N01AX03,5th level
169933,40133969,Ketanodur,1,isosorbide,isosorbide　dinitrate,C01DA08,5th level
235411,40236293,Ketaset,1,ketamine,,N01AX03,5th level
255025,42873248,Ketathesia,1,ketamine,,N01AX03,5th level
168064,40132859,Ketaved,1,ketamine,,N01AX03,5th level
153679,40112887,Ketek,1,telithromycin,,J01FA15,5th level
90889,40048774,Ketocid,1,ketoprofen,,M01AE03,5th level
272560,45774496,Ketofen,1,ketoprofen,,M01AE03,5th level
91057,40048785,Ketonal,1,ketoprofen,,M01AE03,5th level
90910,40048775,Ketotard,1,ketoprofen,,M01AE03,5th level
90931,40048776,Ketovail,1,ketoprofen,,M01AE03,5th level
90952,40048777,Ketozip CR,1,ketoprofen,,M01AE03,5th level
283102,46276259,Keveyis,1,dichlorphenamide,,S01EC02,5th level
245386,42543988,Kevzara,1,sarilumab,,L04AC14,5th level
118945,40073199,Key-Pred,1,prednisolone,,A07EA01,5th level
118882,40073195,Key-Pred SP,1,prednisolone,,A07EA01,5th level
5671,1355914,Khapzory,1,levoleucovorin,sodium levofolinate　,V03AF10　,5th level
265147,43560115,Khedezla,1,desvenlafaxine,,N06AX23,5th level
224050,40228073,Kid's Choice,1,stannous fluoride,,A01AA04,5th level
122851,40076361,Kiditard,1,quinidine,,C01BA01,5th level
60796,40021306,Kiflone,1,cephalexin,cefalexin,J01DB01,5th level
17368,1718130,Kinevac,1,sincalide,,V04CC03,5th level
191080,40148777,Kinlytic,1,urokinase,,B01AD04,5th level
4327,1146185,Kionex,1,sodium polystyrene sulfonate,polystyrene sulfonate,V03AE01,5th level
13630,1592925,Kisqali,1,ribociclib,,L01XE42,5th level
65374,40026129,Klonopin,1,clonazepam,,N03AE01,5th level
65332,40026124,Klonopin Wafer,1,clonazepam,,N03AE01,5th level
14785,1593612,Klor-Con,1,potassium chloride,,A12BA01,5th level
271930,44818035,Klor-Con/EF,1,potassium bicarbonate,,B05XA00,4th level
122662,40076096,Klorvess,1,potassium chloride,,A12BA01,5th level
122284,40075748,Klotrix,1,potassium chloride,,A12BA01,5th level
21547,35603149,Koate,1,factor viii,coagulation factor viii　,B02BD02,5th level
21694,35603191,Kogenate,1,factor viii,coagulation factor viii　,B02BD02,5th level
234613,40235922,Kola-Pectin,1,bismuth subsalicylate,,A07BB00,4th level
243286,40242277,Koldets Cough Drop,1,menthol,,D04AX,5th level
174511,40137931,Kolorz,1,sodium fluoride,,A01AA01,5th level
204772,40162824,Kolorz Anesthetic,1,benzocaine,,C05AD03,5th level
228418,40231388,Kombiglyze,1,metformin,,A10BA02,5th level
228419,40231388,Kombiglyze,2,saxagliptin,,A10BH03,5th level
141331,40092672,Konakion,1,vitamin k1,phytomenadione,B02BA01,5th level
110146,40065008,Kondremul Plain,1,mineral oil,,A12XX00,2nd level
109307,40064624,Kondremul with Phenolphtalein,2,phenolphthalein,,A06AB04,5th level
109306,40064624,Kondremul with Phenolphtalein,1,mineral oil,,A12XX00,2nd level
13336,1592720,Konsyl,1,psyllium,ispaghula,A06AC01,5th level
161701,40127486,Konsyl Fiber,1,calcium polycarbophil,calcium chloride　,B05XA07,5th level
237680,40237884,Konsyl Senna Prompt,2,sennosides,senna glycosides　,A06AB06,5th level
237679,40237884,Konsyl Senna Prompt,1,psyllium,ispaghula,A06AC01,5th level
91393,40049243,Konyne 80,1,factor ix,coagulation　factor ix,B02BD04,5th level
250195,42706163,Korlym,1,mifepristone,,G03XB01,5th level
36331,37499535,Koselugo,1,selumetinib,,L01EE04,5th level
28183,35606357,Kovaltry,1,factor viii,coagulation factor viii　,B02BD02,5th level
156745,40119591,Kraftobese,1,phentermine,,A08AA01,5th level
153973,40113408,Kraftpleg,1,phendimetrazine,,A08XX00,2nd level
153994,40113409,Kraftstat-35,1,phendimetrazine,,A08XX00,2nd level
8317,1356416,Krintafel,1,tafenoquine,,P01BA07,5th level
15541,1594061,Kristalose,1,lactulose,lactulose,A06AD11,5th level
18502,1718946,Krystexxa,1,pegloticase,,M04AX02,5th level
47503,40008675,Ku-Zyme,1,amylase,,A09AA02,5th level
46307,40007802,Kudrox,2,magnesium hydroxide,,A02AA04,5th level
46306,40007802,Kudrox,1,aluminum hydroxide,,A02AB01,5th level
47524,40008676,Kutrase,1,amylase,,A09AA02,5th level
268990,44785374,Kuvan,1,sapropterin,,A16AX07,5th level
85891,40043928,Kwelcof,1,guaifenesin,,R05CA03,5th level
85892,40043928,Kwelcof,2,hydrocodone,,R05DA03,5th level
280099,46234518,Kybella,1,deoxycholate,deoxycholic acid,D11AX24,5th level
799,792744,Kymriah,1,tisagenlecleucel,,L01XX71,5th level
218065,40221278,Kyprolis,1,carfilzomib,,L01XX45,5th level
90028,40047975,Kytril,1,granisetron,,A04AA02,5th level
36499,40000196,L-Caine,1,lidocaine,,C01BB01,5th level
38200,40001232,L-Dromoran,1,levorphanol,,N02AJ00,4th level
171319,40134949,L-Formula,1,lysine,,B05XB03,5th level
36772,40000287,L-Mycin,1,lincomycin,,J01FF02,5th level
144607,40097024,LA-12,1,vitamin b12,cyanocobalamin,B03BA00,4th level
75622,40033723,LGG brand of Dyphylline/Guaifenesin,1,dyphylline,diprophylline,R03DA01,5th level
75623,40033723,LGG brand of Dyphylline/Guaifenesin,2,guaifenesin,,R05CA03,5th level
117055,40071227,LYMErix,1,ospa protein,,V03XX00,2nd level
138496,40090203,Labophylline,1,theophylline,,R03DA04,5th level
49960,40010201,Laboprin,1,aspirin,acetylsalicylic acid,B01AC06,5th level
92191,40049968,Labrocol,1,labetalol,,C07AG01,5th level
92380,40050055,Lac-Dose,1,lactase,,A09AA04,5th level
192403,40149902,Lactaid,1,lactase,,A09AA04,5th level
92401,40050056,Lactaid Extra Strength,1,lactase,,A09AA04,5th level
92422,40050057,Lactaid Ultra,1,lactase,,A09AA04,5th level
92443,40050059,Lactase Extra Strength,1,lactase,,A09AA04,5th level
92338,40050050,Lactrase,1,lactase,,A09AA04,5th level
81985,40040318,Ladropen,1,floxacillin,flucloxacillin,J01CF05　,5th level
159643,40124836,Lagesic,1,acetaminophen,paracetamol,N02BE01,5th level
159644,40124836,Lagesic,2,phenyltoloxamine,,R06XX00,2nd level
102586,40058139,Lamictal,1,lamotrigine,,N03AX09,5th level
149647,40102766,Lamisil,1,terbinafine,,D01AE15,5th level
31795,37002984,Lampit,1,nifurtimox,,P01CC01,5th level
65206,40025705,Lamprene,1,clofazimine,,J04BA01,5th level
52858,40012634,Laniroif,1,aspirin,acetylsalicylic acid,B01AC06,5th level
52859,40012634,Laniroif,2,butalbital,combinations of barbiturates,N05CB01,5th level
52860,40012634,Laniroif,3,caffeine,,N06BC01,5th level
75685,40033900,Lanoxicaps,1,digoxin,,C01AA05,5th level
28225,35606376,Lanoxin,1,digoxin,,C01AA05,5th level
183709,40145083,Lanoxin Pediatric,1,digoxin,,C01AA05,5th level
94900,40051348,Lantus,1,insulin glargine,,A10AX00,3rd level
150802,40104989,Lapase,1,amylase,,A09AA02,5th level
132343,40084976,Laractone,1,spironolactone,,C03DA01,5th level
90973,40048778,Larafen CR,1,ketoprofen,,M01AE03,5th level
109621,40064734,Laraflex,1,naproxen,,G02CC02,5th level
124741,40077957,Larapam,1,piroxicam,,M01AC01,5th level
129110,40081400,Laratrim,2,trimethoprim,,J01EA01,5th level
129109,40081400,Laratrim,1,sulfamethoxazole,,J01EC01,5th level
149227,40102446,Largon,1,propiomazine,,N05CM06,5th level
111154,40065684,Lariam,1,mefloquine,,P01BC02,5th level
38116,40001133,Larodopa,1,levodopa,,N04BA01,5th level
17704,1718353,Lartruvo,1,olaratumab,,L01XC27,5th level
82132,40040332,Lasix,1,furosemide,,C03CA01,5th level
138181,40090182,Lasma,1,theophylline,,R03DA04,5th level
159097,40123872,Lastolic,1,lercanidipine,,C08CA13,5th level
227662,40230763,Latuda,1,lurasidone,,N05AE05,5th level
187888,40147315,Lax Prepare,1,sennosides,senna glycosides　,A06AB06,5th level
129256,40081558,Lax-Ease,1,sennosides,senna glycosides　,A06AB06,5th level
129235,40081557,Lax-Ease Maximum Strength,1,sennosides,senna glycosides　,A06AB06,5th level
124489,40077846,Lax-Pills,1,phenolphthalein,,A06AB04,5th level
5818,1355977,Laxacin,1,docusate,docusate　sodium,A06AA02,5th level
5819,1355977,Laxacin,2,sennosides,senna glycosides　,A06AB06,5th level
190303,40148100,Laxoberal,1,picosulfurate,sodium　picosulfate,A06AB08,5th level
95614,40051852,Lecithin Natural,1,lecithin,,V03XX00,2nd level
95635,40051853,Lecithin-Softgels,1,lecithin,,V03XX00,2nd level
112666,40067086,Ledercillin VK,1,penicillin v,,J01CE00,4th level
133204,40085520,Ledercort,1,triamcinolone,,A01AC01,5th level
99436,40054689,Lederfen,1,fenbufen,,M01AE05,5th level
132679,40085194,Lederspan,1,triamcinolone,,A01AC01,5th level
236042,40236681,Leg Ease,2,diphenhydramine,,D04AA32,5th level
236041,40236681,Leg Ease,1,acetaminophen,paracetamol,N02BE01,5th level
38453,40002654,Legatrin PM,2,diphenhydramine,,D04AA32,5th level
38452,40002654,Legatrin PM,1,acetaminophen,paracetamol,N02BE01,5th level
211345,40170910,Legend,1,hyaluronate,hyaluronic　acid,S01KA01,5th level
281989,46275832,Lemtrada,1,alemtuzumab,,L04AA34,5th level
97147,40052822,Lentard MC,1,"lente insulin, beef-pork",,A10AX00,3rd level
47713,40008922,Lentizol,1,amitriptyline,,N06AA09,5th level
245869,42629032,Lenvima,1,lenvatinib,,L01XE29,5th level
122305,40075749,Leo-K,1,potassium chloride,,A12BA01,5th level
101872,40057544,Lergoban,1,diphenylpyraline,,R06AA07,5th level
102838,40058434,Lescol,1,fluvastatin,,C10AA04,5th level
178543,40140736,Letairis,1,ambrisentan,,C02KX02,5th level
101557,40057055,Leucomax,1,molgramostim,,L03AA03,5th level
63085,40022924,Leukeran,1,chlorambucil,,L01AA02,5th level
147463,40100283,Leukine,1,sargramostim,,L03AA09,5th level
150194,40103272,Levacet,2,aspirin,acetylsalicylic acid,B01AC06,5th level
150193,40103272,Levacet,1,acetaminophen,paracetamol,N02BE01,5th level
150195,40103272,Levacet,3,caffeine,,N06BC01,5th level
175857,40139023,Levall 5.0,3,phenylephrine,,C01CA06,5th level
175855,40139023,Levall 5.0,1,guaifenesin,,R05CA03,5th level
175856,40139023,Levall 5.0,2,hydrocodone,,R05DA03,5th level
38158,40001161,Levaquin,1,levofloxacin,,J01MA12,5th level
